tconst,titleType,startYear,genres,averageRating,numVotes,type
tt0365957,movie,2004,"Drama,Music",3.9,29219,movie
tt0365960,movie,2002,Drama,7.2,5447,movie
tt0365980,tvSeries,2002,Drama,6,2369,series
tt0366005,tvSeries,2003,"Action,Adventure,Animation",7.2,22654,series
tt0366010,tvSeries,2003,Comedy,8.5,2853,series
tt0366025,tvSeries,2003,"Comedy,Family",5.5,5019,series
tt0366028,tvMiniSeries,2003,Drama,8.3,2267,series
tt0366137,movie,2004,Comedy,6.9,3161,movie
tt0366174,movie,2004,"Action,Adventure,Horror",4.8,36203,movie
tt0366180,movie,2006,"Action,Drama",6.1,1737,movie
tt0366186,tvMiniSeries,1995,"Action,Animation,Drama",6.9,1746,series
tt0366287,movie,2003,"Comedy,Drama",6.8,3263,movie
tt0366292,movie,2003,"Horror,Mystery",6.2,20330,movie
tt0366304,movie,2003,Drama,7.2,2060,movie
tt0366416,movie,2004,"Comedy,Drama,Romance",6.9,1108,movie
tt0366442,movie,1961,"Drama,History,Romance",7.5,1182,movie
tt0366450,movie,2004,"Adventure,Family,Fantasy",5.5,5661,movie
tt0366505,movie,1966,"Comedy,Drama",8.7,1500,movie
tt0366518,movie,2004,"Horror,Mystery,Thriller",5.5,1626,movie
tt0366526,movie,2003,"Action,Adventure,Fantasy",6.4,5640,movie
tt0366527,movie,2003,"Comedy,Drama",6.4,1783,movie
tt0366532,movie,2003,"Comedy,Drama",7.3,5594,movie
tt0366544,movie,2005,Drama,5.7,1726,movie
tt0366548,movie,2006,"Adventure,Animation,Comedy",6.4,209350,movie
tt0366551,movie,2004,"Adventure,Comedy",7,213358,movie
tt0366555,movie,2004,"Comedy,Horror",5.4,2120,movie
tt0366581,movie,2003,"Comedy,Drama,Romance",6,1117,movie
tt0366596,movie,2003,Drama,4.6,1939,movie
tt0366598,movie,2003,"Crime,Drama,Thriller",5.5,1155,movie
tt0366620,tvMovie,2000,"Action,Sci-Fi",6.2,3480,movie
tt0366621,movie,2002,"Action,Animation,Comedy",7.3,2490,movie
tt0366623,movie,1960,"Comedy,Romance",8,1407,movie
tt0366627,movie,2005,"Drama,Fantasy,Mystery",7.1,123005,movie
tt0366635,movie,2003,Comedy,6.7,1332,movie
tt0366701,movie,2004,"Comedy,Drama",6.1,1355,movie
tt0366721,movie,2004,"Drama,History,Romance",7.8,5624,movie
tt0366726,movie,2003,"Horror,Thriller",5.2,1070,movie
tt0366777,movie,2004,"Comedy,Crime,Drama",6.8,26988,movie
tt0366780,movie,2005,"Drama,Fantasy",6.7,24118,movie
tt0366840,movie,2003,"Action,Drama,Romance",8,11388,movie
tt0366842,movie,2003,Comedy,2.6,1928,movie
tt0366848,tvSeries,2002,"Animation,Comedy,Romance",6.9,1331,series
tt0366905,movie,1969,"Adventure,Comedy,Drama",7,5742,movie
tt0366920,movie,2003,"Comedy,Romance",5,2910,movie
tt0366943,movie,2003,"Drama,Romance",7.3,7755,movie
tt0366985,movie,2004,"Action,Drama,Fantasy",2.8,1500,movie
tt0366996,movie,2003,"Comedy,Musical",7,6500,movie
tt0367000,movie,2004,"Drama,Fantasy,Horror",5,5129,movie
tt0367027,movie,2006,"Comedy,Drama,Romance",6.4,36674,movie
tt0367082,movie,2005,"Drama,Romance,War",7,7352,movie
tt0367085,movie,2004,Comedy,4.6,25781,movie
tt0367088,movie,2006,"Adventure,Comedy,Family",4,1504,movie
tt0367089,movie,2005,"Comedy,Drama",7.3,93838,movie
tt0367097,movie,2004,"Comedy,Romance",6.6,1009,movie
tt0367110,movie,2004,"Drama,Musical",8.2,103697,movie
tt0367153,movie,2004,"Drama,Horror,Mystery",5.3,9221,movie
tt0367174,movie,2003,"Comedy,Drama,Romance",6.8,2029,movie
tt0367188,movie,2004,"Biography,Drama",7.2,12937,movie
tt0367232,movie,2004,Comedy,5.4,2543,movie
tt0367245,tvMovie,2003,"Drama,Musical,Romance",4.1,1167,movie
tt0367279,tvSeries,2003,Comedy,8.6,337901,series
tt0367344,tvSeries,2003,"Drama,Sci-Fi",6.7,3851,series
tt0367345,tvSeries,2003,"Comedy,Crime,Drama",7.2,9757,series
tt0367358,tvSeries,2003,Comedy,7.5,1175,series
tt0367367,tvSeries,2002,"Animation,Family",6.1,3427,series
tt0367369,tvSeries,2002,"Action,Adventure,Animation",6.8,1044,series
tt0367379,tvSeries,2003,"Comedy,Romance",6.5,1400,series
tt0367380,tvSeries,1983,"Biography,Drama,Family",8.3,1189,series
tt0367409,tvSeries,2001,"Action,Adventure,Animation",8,6987,series
tt0367413,tvSeries,2003,"Action,Adventure,Animation",6.4,6474,series
tt0367424,tvSeries,2003,"Action,Adventure,Drama",6.6,1035,series
tt0367439,tvSeries,2003,"Action,Adventure,Animation",7.9,8704,series
tt0367478,movie,2004,"Action,Adventure,Drama",5.5,10571,movie
tt0367479,movie,2004,"Action,Comedy,Crime",6.2,52132,movie
tt0367495,movie,2003,"Adventure,Comedy,Drama",8.6,27462,movie
tt0367501,tvMovie,2003,Comedy,8.4,2602,movie
tt0367594,movie,2005,"Adventure,Comedy,Family",6.7,558683,movie
tt0367623,tvMovie,2003,Comedy,2.7,4048,movie
tt0367631,movie,2004,"Action,Comedy,Romance",5.5,19302,movie
tt0367652,movie,2005,Comedy,4.7,55332,movie
tt0367677,movie,2004,"Horror,Sci-Fi",2.1,6757,movie
tt0367790,movie,2003,"Biography,Drama",7.3,5355,movie
tt0367854,tvMovie,2004,"Fantasy,Horror,Thriller",4.5,2319,movie
tt0367859,movie,2003,"Comedy,Crime,Drama",7.6,12247,movie
tt0367878,movie,2003,"Action,Crime,Drama",7.3,1475,movie
tt0367882,movie,2008,"Action,Adventure",6.2,507245,movie
tt0367913,movie,2003,"Drama,Horror,Mystery",6.3,11804,movie
tt0367959,movie,2007,"Adventure,Crime,Drama",6.1,120071,movie
tt0367975,movie,2003,"Comedy,Romance",7.6,7742,movie
tt0368008,movie,2004,"Drama,Mystery,Sci-Fi",6.6,121403,movie
tt0368045,movie,2003,"Comedy,Drama",6,2850,movie
tt0368089,movie,2004,"Drama,Mystery,Thriller",5.4,3221,movie
tt0368197,tvMiniSeries,2001,"Adventure,Animation,Fantasy",7.4,1517,series
tt0368222,movie,2005,"Comedy,Musical,Romance",6.2,13332,movie
tt0368226,movie,2003,Drama,3.6,98566,movie
tt0368249,movie,2004,"Comedy,Drama,Romance",5.1,1209,movie
tt0368259,movie,2004,Comedy,4.6,2663,movie
tt0368296,movie,2001,"Comedy,Horror",5.1,1730,movie
tt0368314,movie,2003,Documentary,6.9,1536,movie
tt0368343,movie,2004,"Crime,Drama,Thriller",4.6,1644,movie
tt0368400,movie,1999,"Romance,Thriller",8,4464,movie
tt0368447,movie,2004,"Drama,Mystery,Thriller",6.6,291692,movie
tt0368479,tvSeries,2003,"Crime,Drama,Mystery",7.6,34014,series
tt0368504,tvSeries,2003,"Action,Comedy,History",7.3,1531,series
tt0368530,tvSeries,2003,"Drama,Romance,Sport",7.8,92220,series
tt0368555,movie,2004,"Comedy,Romance",5.7,1079,movie
tt0368563,movie,2009,"Drama,Horror,Mystery",5.4,8384,movie
tt0368571,movie,2005,"Comedy,Romance",5.9,1417,movie
tt0368578,movie,2005,"Adventure,Comedy,Family",4.8,36221,movie
tt0368619,movie,2004,"Drama,Romance",7.6,5221,movie
tt0368658,movie,2004,Drama,7.1,11003,movie
tt0368667,movie,2003,"Adventure,Animation,Music",7.8,17266,movie
tt0368668,movie,2004,"Comedy,Western",3.3,3845,movie
tt0368688,movie,2004,"Action,Crime,Thriller",5,1841,movie
tt0368709,movie,2005,"Comedy,Drama,Romance",6.3,74490,movie
tt0368711,movie,2003,"Biography,Documentary,Music",7.9,3987,movie
tt0368721,movie,2003,"Documentary,Sport",7.7,1501,movie
tt0368725,movie,2004,Drama,5.6,1407,movie
tt0368730,tvMiniSeries,2004,"Drama,Horror,Sci-Fi",6.2,1726,series
tt0368774,movie,2004,Drama,6.2,7451,movie
tt0368794,movie,2007,"Biography,Drama,Music",6.8,63003,movie
tt0368811,movie,2003,"Action,Adventure,Comedy",6.1,2676,movie
tt0368836,movie,2004,"Drama,Horror",4.9,1084,movie
tt0368891,movie,2004,"Action,Adventure,Mystery",6.9,370945,movie
tt0368896,movie,2003,"Action,Drama",6.6,2187,movie
tt0368909,movie,2003,"Action,Crime,Thriller",7.1,80520,movie
tt0368913,movie,2003,Drama,7.3,9783,movie
tt0368933,movie,2004,"Comedy,Family,Romance",5.9,94975,movie
tt0368954,movie,2003,"Documentary,History,War",7.2,1230,movie
tt0368962,movie,2004,Drama,7.5,1220,movie
tt0368975,movie,2004,"Comedy,Family,Romance",5.3,18967,movie
tt0369036,movie,2004,"Action,Drama,Thriller",4.5,1279,movie
tt0369053,movie,2005,"Crime,Drama,Romance",6.4,5091,movie
tt0369060,movie,2003,"Action,Crime,Drama",7.2,20780,movie
tt0369084,tvMovie,2003,"Biography,Drama,Romance",7,1206,movie
tt0369117,tvSeries,1999,Reality-TV,6.7,2016,series
tt0369131,tvSeries,2002,Documentary,9.1,2761,series
tt0369171,tvSeries,2003,"Action,Animation,Comedy",5.7,1676,series
tt0369179,tvSeries,2003,"Comedy,Romance",7.1,292880,series
tt0369226,movie,2005,"Action,Horror,Sci-Fi",2.4,48086,movie
tt0369258,movie,2005,"Action,Adventure,Comedy",7.6,2843,movie
tt0369339,movie,2004,"Action,Crime,Drama",7.5,456969,movie
tt0369359,movie,2004,"Action,Comedy,Horror",4.7,2401,movie
tt0369436,movie,2008,"Comedy,Drama,Romance",5.7,85363,movie
tt0369441,movie,2005,"Comedy,Crime",6.2,160246,movie
tt0369610,movie,2015,"Action,Adventure,Sci-Fi",6.9,715145,movie
tt0369637,movie,2003,"Comedy,Drama,Romance",5.4,2485,movie
tt0369672,movie,2004,Drama,7.1,27931,movie
tt0369702,movie,2004,"Biography,Drama",8,87628,movie
tt0369723,movie,2003,Comedy,5,1484,movie
tt0369735,movie,2005,"Comedy,Romance",5.6,67983,movie
tt0369738,movie,2004,"Action,Drama",2.5,2462,movie
tt0369838,tvMovie,2003,"Drama,History",7.1,1068,movie
tt0369918,movie,2004,"Horror,Thriller",4.9,4928,movie
tt0369994,movie,2005,Comedy,5.9,8719,movie
tt0370032,movie,2006,"Action,Sci-Fi",4.4,85820,movie
tt0370053,tvMiniSeries,2003,"Documentary,History",7.6,1531,series
tt0370082,movie,2003,"Drama,Horror",5.8,3436,movie
tt0370114,tvSeries,1989,Drama,7.8,1643,series
tt0370139,tvSeries,2003,"Comedy,Drama",7.5,2361,series
tt0370194,tvSeries,2003,"Comedy,Crime",8,24707,series
tt0370244,movie,2003,"Adventure,Comedy,Crime",7.2,2024,movie
tt0370263,movie,2004,"Action,Adventure,Horror",5.7,227391,movie
tt0370402,movie,2003,"Action,Adventure,Drama",5.7,1493,movie
tt0370477,movie,2004,"Biography,Crime,Drama",6.7,3433,movie
tt0370904,tvMovie,2003,"Comedy,Romance",6.6,3186,movie
tt0370919,movie,2004,"Adventure,Comedy",5.5,4149,movie
tt0370986,movie,2004,Drama,7.6,82391,movie
tt0371190,tvMovie,2003,"Comedy,Romance",5.7,1877,movie
tt0371246,movie,2004,"Comedy,Drama,Romance",6.4,91589,movie
tt0371257,movie,2005,"Drama,Mystery,Thriller",6.7,91145,movie
tt0371280,movie,2003,"Crime,Drama,Thriller",7.4,5664,movie
tt0371392,movie,2003,"Crime,Drama,Mystery",5.9,1210,movie
tt0371475,tvSeries,2003,"Animation,Comedy",5.3,2404,series
tt0371552,movie,2006,"Adventure,Animation,Comedy",6,13335,movie
tt0371572,movie,2005,Horror,3.8,2112,movie
tt0371589,movie,2003,"Comedy,Drama,Romance",6.8,4807,movie
tt0371606,movie,2005,"Adventure,Animation,Comedy",5.7,106550,movie
tt0371667,movie,1977,"Drama,Musical",8,1150,movie
tt0371724,movie,2005,"Adventure,Comedy,Sci-Fi",6.7,214430,movie
tt0371735,movie,2003,"Comedy,Drama,Romance",7.6,18374,movie
tt0371739,movie,2005,"Crime,Drama,Horror",5.3,7639,movie
tt0371746,movie,2008,"Action,Adventure,Sci-Fi",7.9,1193305,movie
tt0371853,movie,2005,"Drama,Horror,Thriller",4.1,3670,movie
tt0371878,movie,2004,"Comedy,Romance",5.8,1272,movie
tt0371920,movie,2004,"Horror,Sci-Fi,Thriller",3.1,2508,movie
tt0371922,movie,2003,"Drama,Fantasy,Horror",5.8,1142,movie
tt0371939,movie,2004,"Action,Crime,Drama",6.5,2741,movie
tt0371954,tvMovie,2004,"Action,Adventure,Comedy",3.8,1755,movie
tt0372004,tvMovie,2003,"Comedy,Drama,Romance",6.3,1103,movie
tt0372073,tvSeries,2003,Comedy,8.1,2650,series
tt0372122,movie,2005,"Comedy,Drama,Music",5.8,3379,movie
tt0372183,movie,2004,"Action,Mystery,Thriller",7.7,504471,movie
tt0372237,movie,2005,"Comedy,Romance",5.9,47605,movie
tt0372279,movie,2003,"Documentary,History,Music",7.5,2521,movie
tt0372303,movie,2004,"Drama,Mystery,Thriller",5.2,1667,movie
tt0372334,movie,2004,"Comedy,Drama",6.8,10117,movie
tt0372366,movie,2003,"Adventure,Drama,Romance",6.9,1900,movie
tt0372478,movie,2003,"Drama,Romance",7.2,2139,movie
tt0372532,movie,2005,"Comedy,Romance",6.1,58373,movie
tt0372588,movie,2004,"Action,Comedy",7.2,183506,movie
tt0372594,movie,2004,"Action,Crime,Mystery",6.4,3891,movie
tt0372782,movie,2003,"Drama,Romance",6.1,2088,movie
tt0372784,movie,2005,"Action,Crime,Drama",8.2,1672429,movie
tt0372824,movie,2004,"Drama,Music",7.8,70344,movie
tt0372832,tvMovie,2004,"Action,Horror,Thriller",2.1,2186,movie
tt0372873,movie,2007,"Action,Drama,Fantasy",3.5,25795,movie
tt0372884,movie,2004,"Comedy,Drama,Romance",5.8,6568,movie
tt0372909,movie,2003,"Drama,Romance",4.9,3303,movie
tt0372921,movie,2003,"Fantasy,Horror",3.6,1444,movie
tt0372937,movie,2003,"Horror,Mystery,Thriller",6.4,3739,movie
tt0373024,movie,2004,Drama,7,10285,movie
tt0373051,movie,2008,"Action,Adventure,Family",5.8,138108,movie
tt0373074,movie,2004,"Action,Comedy,Fantasy",7.7,159707,movie
tt0373152,movie,2004,"Comedy,Drama",6.9,1045,movie
tt0373175,movie,2003,"Biography,Documentary",7.4,3415,movie
tt0373280,tvMovie,2004,"Crime,Drama",6.7,1447,movie
tt0373283,movie,2003,"Action,Drama,War",6.6,21903,movie
tt0373416,movie,2005,"Action,Comedy,Crime",4.4,6063,movie
tt0373445,movie,2005,"Comedy,Drama,Romance",5.5,6222,movie
tt0373450,movie,2005,"Crime,Mystery,Thriller",6.4,19324,movie
tt0373469,movie,2005,"Comedy,Crime,Mystery",7.4,246024,movie
tt0373474,tvSeries,2003,"Crime,Drama,Mystery",6.4,1638,series
tt0373587,tvSeries,2004,"Action,Adventure,Family",6.9,4195,series
tt0373653,tvMovie,2004,"Drama,Horror,Thriller",5.5,1906,movie
tt0373690,movie,2004,"Action,Adventure,Crime",5.4,7669,movie
tt0373712,movie,2004,Drama,5.4,1482,movie
tt0373732,tvSeries,2005,"Action,Animation,Comedy",8.5,39548,series
tt0373733,movie,2003,"Comedy,Drama,Music",7.2,4380,movie
tt0373747,movie,2005,Drama,7.4,3466,movie
tt0373760,movie,2005,"Adventure,Drama",7.3,3263,movie
tt0373786,movie,2004,"Action,Fantasy,Horror",3.9,1291,movie
tt0373856,movie,2003,"Action,Crime,Drama",7.8,18844,movie
tt0373861,movie,2003,"Documentary,Drama,Family",7.4,6517,movie
tt0373883,movie,2007,Horror,6.1,136228,movie
tt0373889,movie,2007,"Action,Adventure,Family",7.5,678200,movie
tt0373908,movie,2005,"Comedy,Family,Romance",3.5,7686,movie
tt0373926,movie,2005,"Crime,Mystery,Thriller",6.4,113117,movie
tt0373981,movie,2003,"Comedy,Crime,Drama",7.6,27979,movie
tt0374018,movie,2004,Comedy,6.4,1135,movie
tt0374053,tvMovie,1999,Comedy,7.9,1188,movie
tt0374089,movie,2005,"Drama,History,War",5.8,4058,movie
tt0374102,movie,2003,"Adventure,Drama,Horror",5.8,58395,movie
tt0374128,movie,2004,"Comedy,War",6.5,3091,movie
tt0374153,movie,2003,Drama,6.6,2398,movie
tt0374180,movie,2004,"Drama,Horror",5.2,3789,movie
tt0374184,movie,2003,"Action,Drama,Thriller",6.6,3532,movie
tt0374248,movie,2004,"Adventure,Drama,Fantasy",6.9,4477,movie
tt0374252,movie,2004,"Drama,Romance",5.7,2086,movie
tt0374271,movie,2003,"Action,Drama,Romance",7.2,22028,movie
tt0374273,movie,2003,"Action,Crime,Drama",5.2,1375,movie
tt0374275,tvMovie,2003,Comedy,3.5,1068,movie
tt0374277,movie,2004,"Comedy,Drama,Romance",6.4,4564,movie
tt0374279,movie,2004,"Drama,Romance",7,1276,movie
tt0374294,movie,2004,"Drama,Thriller",6.4,1712,movie
tt0374298,movie,2005,"Action,Drama,Mystery",6.9,5008,movie
tt0374308,movie,2003,"Comedy,Romance,Sport",6.1,1243,movie
tt0374330,movie,2003,"Action,Adventure,Drama",6.3,4515,movie
tt0374339,movie,2003,"Action,Crime,Drama",6.8,15468,movie
tt0374345,movie,2003,"Action,Crime,Drama",7.2,10881,movie
tt0374358,movie,2004,"Comedy,Fantasy",6.5,1231,movie
tt0374367,tvSeries,2002,Comedy,6.8,1671,series
tt0374407,tvSeries,2002,"Action,Adventure,Animation",7.7,2929,series
tt0374419,tvSeries,2003,"Action,Adventure,Animation",7.5,3428,series
tt0374455,tvSeries,2004,"Action,Adventure,Drama",8.1,74483,series
tt0374460,tvSeries,2002,"Action,Adventure,Comedy",8.2,2248,series
tt0374463,tvMiniSeries,2010,"Action,Adventure,Drama",8.3,140457,series
tt0374497,movie,2003,"Drama,Sport",7.4,1153,movie
tt0374536,movie,2005,"Comedy,Fantasy,Romance",4.9,77450,movie
tt0374546,movie,2003,"Drama,Romance",8,89659,movie
tt0374563,movie,2007,"Crime,Horror,Mystery",4.6,24110,movie
tt0374569,movie,2008,"Biography,Drama,History",6.8,36038,movie
tt0374583,movie,2004,"Comedy,Drama,Music",6.8,5575,movie
tt0374584,movie,2004,"Action,Crime,Thriller",6.2,8302,movie
tt0374627,movie,2004,"Action,Adventure,Comedy",4.1,2430,movie
tt0374639,movie,2004,"Adventure,Comedy,Fantasy",6.4,4644,movie
tt0374660,movie,2003,"Action,Crime,Drama",5.5,1091,movie
tt0374812,movie,2001,"Comedy,Drama",7.7,1078,movie
tt0374853,movie,2009,"Adventure,Drama,Fantasy",5.8,3484,movie
tt0374887,movie,2003,"Comedy,Drama",8.2,94239,movie
tt0374900,movie,2004,Comedy,7,250788,movie
tt0375063,movie,2004,"Comedy,Drama,Romance",7.5,213472,movie
tt0375066,movie,2003,"Action,Drama",7.3,3929,movie
tt0375093,movie,1999,"Drama,Romance",8.6,2804,movie
tt0375100,movie,2004,"Horror,Thriller",4.6,2204,movie
tt0375104,movie,2004,"Biography,Drama,Romance",6.6,4238,movie
tt0375154,movie,2006,"Action,Drama,Romance",6.8,55355,movie
tt0375173,movie,2004,"Comedy,Drama,Romance",6.2,56092,movie
tt0375210,movie,2005,"Drama,Horror,Mystery",5.5,52166,movie
tt0375233,movie,2004,"Drama,Mystery",6.8,6833,movie
tt0375289,tvSeries,2003,Comedy,8.3,1951,series
tt0375355,tvSeries,2004,"Comedy,Romance",6,45289,series
tt0375411,tvSeries,2003,"Crime,Drama,Sport",8.4,1552,series
tt0375466,tvSeries,1986,"Action,Adventure,Comedy",8.2,2060,series
tt0375568,movie,2009,"Action,Adventure,Animation",6.2,42045,movie
tt0375571,movie,2004,"Action,Drama,Thriller",7.9,5399,movie
tt0375611,movie,2005,Drama,8.1,37134,movie
tt0375662,tvMovie,2003,"Comedy,Drama",7.4,1983,movie
tt0375679,movie,2004,"Crime,Drama,Thriller",7.7,457969,movie
tt0375705,movie,2001,"Action,Drama",7,1095,movie
tt0375735,movie,2004,"Drama,Mystery,Romance",6.3,11237,movie
tt0375782,movie,2003,"Drama,Mystery,Romance",5.6,2543,movie
tt0375785,movie,2006,"Comedy,Romance",5.7,7509,movie
tt0375878,movie,2003,"Action,Crime,Drama",8,7352,movie
tt0375880,movie,2003,"Drama,Musical,Romance",8,2666,movie
tt0375911,movie,2004,"Comedy,Drama,Romance",6.7,1993,movie
tt0375912,movie,2004,"Crime,Drama,Thriller",7.2,204682,movie
tt0375920,movie,2004,"Biography,Drama,History",6.2,38496,movie
tt0375997,movie,2001,"Action,Drama",7.6,2829,movie
tt0376006,movie,2004,"Comedy,Drama",5.4,1849,movie
tt0376076,movie,2003,"Action,Crime,Drama",8.3,8157,movie
tt0376105,movie,2005,"Adventure,Comedy,Drama",5.2,18942,movie
tt0376108,movie,2005,"Comedy,Family,Sport",5.2,14008,movie
tt0376127,movie,2005,"Action,Crime,Drama",8.4,24558,movie
tt0376136,movie,2011,"Comedy,Drama,Romance",6.1,109577,movie
tt0376144,movie,2003,"Action,Drama",7.3,2588,movie
tt0376177,movie,2004,"Comedy,Romance",6.8,1823,movie
tt0376181,movie,2005,"Comedy,Drama,Romance",6.6,4966,movie
tt0376196,movie,2005,"Drama,Mystery,Thriller",5.7,4388,movie
tt0376215,tvMovie,2004,Drama,6.1,2015,movie
tt0376263,movie,2003,Thriller,6.1,1055,movie
tt0376364,tvSeries,2002,"Comedy,Family,Fantasy",9.1,1785,series
tt0376390,tvSeries,2003,"Action,Adventure,Animation",7.7,8242,series
tt0376479,movie,2016,"Crime,Drama,Mystery",6.1,19176,movie
tt0376541,movie,2004,"Drama,Romance",7.1,247022,movie
tt0376543,movie,2005,"Comedy,Drama",6.1,7088,movie
tt0376591,tvMiniSeries,2005,"Drama,Romance",7.2,6716,series
tt0376649,movie,2004,"Crime,Drama,Thriller",5.2,2063,movie
tt0376650,movie,2004,"Drama,Horror,Thriller",5.4,1553,movie
tt0376717,movie,2003,"Comedy,Crime",3,2661,movie
tt0376720,movie,2004,"Comedy,Drama",4.7,1720,movie
tt0376753,tvMovie,2004,"Action,Adventure,Drama",2.4,1177,movie
tt0376787,movie,2004,"Comedy,Drama,Fantasy",5.2,1583,movie
tt0376800,movie,2003,"Adventure,Comedy,Drama",7.6,4621,movie
tt0376827,movie,2005,"Comedy,Drama",5.5,1159,movie
tt0376874,movie,2004,"Comedy,Drama",5.1,1050,movie
tt0376890,movie,2004,"Comedy,Drama,Mystery",6,4325,movie
tt0376899,tvMiniSeries,2003,"Documentary,History,War",8.2,1061,series
tt0376968,movie,2003,Drama,7.9,48912,movie
tt0376990,movie,2003,Family,5,2179,movie
tt0376994,movie,2006,"Action,Adventure,Sci-Fi",6.6,564813,movie
tt0377024,tvSeries,2003,"Comedy,Reality-TV",8.1,1756,series
tt0377031,movie,2003,"Biography,Documentary,History",7.3,1033,movie
tt0377038,movie,2004,"Comedy,Drama",7.5,1801,movie
tt0377057,movie,2004,Comedy,5.1,3094,movie
tt0377062,movie,2004,"Action,Adventure,Drama",6.1,58278,movie
tt0377079,movie,2004,"Action,Drama,Fantasy",6.1,4867,movie
tt0377084,movie,2004,"Drama,Music,Romance",7,13433,movie
tt0377088,movie,2004,Comedy,6.1,1433,movie
tt0377091,movie,2004,"Crime,Drama",7.1,34383,movie
tt0377092,movie,2004,Comedy,7.1,471269,movie
tt0377107,movie,2005,"Drama,Mystery",6.7,47239,movie
tt0377109,movie,2005,"Horror,Mystery",5.4,104507,movie
tt0377139,tvSeries,2002,"News,Sport,Talk-Show",7.2,1281,series
tt0377171,tvMiniSeries,2003,Documentary,8.2,2314,series
tt0377184,tvMiniSeries,2004,"Drama,History",6.9,2072,series
tt0377186,tvMiniSeries,2004,Drama,6.9,1768,series
tt0377248,tvSeries,2003,Drama,7.6,1336,series
tt0377253,tvSeries,2003,"Crime,Drama,Mystery",7.6,5825,series
tt0377260,tvSeries,2004,"Comedy,Crime,Drama",8,20111,series
tt0377288,tvSeries,2006,"Game-Show,Reality-TV",6.2,1072,series
tt0377309,movie,2005,"Drama,Thriller",4.9,11084,movie
tt0377320,movie,2006,"Comedy,Drama",5.7,1945,movie
tt0377321,movie,1995,"Drama,Romance,Thriller",7.5,1725,movie
tt0377340,movie,2004,"Drama,Musical,Thriller",4.7,1228,movie
tt0377471,movie,2005,"Comedy,Crime,Music",5.6,74211,movie
tt0377556,movie,2003,"Comedy,Drama",7.1,6908,movie
tt0377569,movie,2003,Drama,7.1,4217,movie
tt0377575,movie,2003,"Action,Comedy",8.1,2549,movie
tt0377643,movie,1998,"Comedy,Drama",8,1544,movie
tt0377651,movie,2003,Comedy,6.3,1171,movie
tt0377701,movie,2003,"Comedy,Crime,Drama",6.8,2656,movie
tt0377713,movie,2004,"Drama,Mystery,Sci-Fi",5.6,44137,movie
tt0377744,movie,2004,"Comedy,Drama,Fantasy",4.8,3397,movie
tt0377749,movie,2004,"Horror,Thriller,Western",5.6,11744,movie
tt0377752,movie,2004,"Drama,Romance",7.6,22936,movie
tt0377800,movie,2005,"Drama,Music",6.6,8253,movie
tt0377818,movie,2005,"Action,Adventure,Comedy",5.1,83912,movie
tt0377834,movie,2003,Comedy,6.2,3137,movie
tt0377935,movie,2004,"Drama,History,War",6.5,1721,movie
tt0377972,tvMovie,2004,Drama,7.1,1186,movie
tt0377981,movie,2011,"Adventure,Animation,Comedy",5.9,62623,movie
tt0377990,tvMovie,2004,Comedy,6,1362,movie
tt0377992,movie,2003,"Biography,Drama,History",7.7,4500,movie
tt0378072,movie,2004,"Comedy,Drama,Romance",7,15787,movie
tt0378109,movie,2005,"Action,Adventure,Crime",5.9,82656,movie
tt0378194,movie,2004,"Action,Crime,Thriller",8,847705,movie
tt0378215,movie,2004,"Drama,Thriller",7.3,5237,movie
tt0378262,movie,2003,"Animation,Fantasy,Musical",6.7,1312,movie
tt0378284,movie,2004,"Biography,Drama,History",7.7,13032,movie
tt0378306,movie,2004,Thriller,5.1,1838,movie
tt0378337,tvMovie,2004,Drama,6.4,1104,movie
tt0378407,movie,2004,"Documentary,Romance",6.5,4796,movie
tt0378417,movie,2004,"Comedy,Horror",5.6,3035,movie
tt0378428,movie,2003,"Action,Drama,Sci-Fi",5.7,4694,movie
tt0378453,movie,2004,"Comedy,Drama,Romance",6.6,2542,movie
tt0378647,movie,2002,"Action,Drama",8.2,2394,movie
tt0378661,movie,2004,"Drama,Fantasy",5.8,3050,movie
tt0378793,movie,2004,Drama,7.2,31533,movie
tt0378848,movie,2007,"Drama,History,War",5.8,2038,movie
tt0378867,movie,2003,"Comedy,Drama,Romance",5.3,1364,movie
tt0378873,movie,2003,"Action,Comedy,Drama",6.9,1107,movie
tt0378897,movie,2003,Drama,7.4,15346,movie
tt0378906,movie,2003,"Adventure,Drama",7.4,2392,movie
tt0378947,movie,2004,"Comedy,Drama,Romance",6.4,33864,movie
tt0379060,tvMovie,2004,"Adventure,Comedy,Family",5.2,3098,movie
tt0379115,tvMiniSeries,2004,Documentary,8.3,1270,series
tt0379184,movie,2004,Comedy,6.2,1295,movie
tt0379199,movie,2003,"Drama,Romance",6.5,1272,movie
tt0379217,movie,2003,"Comedy,Drama,Music",7,69813,movie
tt0379225,movie,2003,"Documentary,History",8,22163,movie
tt0379240,movie,2005,"Action,Comedy,Crime",5.2,3572,movie
tt0379270,movie,2003,"Comedy,Drama,Romance",5.7,1800,movie
tt0379296,movie,2003,Documentary,6.7,1417,movie
tt0379298,movie,2003,"Comedy,Drama",7.6,1205,movie
tt0379306,movie,2004,"Comedy,Drama,Romance",6.4,14620,movie
tt0379357,movie,2003,"Documentary,History",7.8,3055,movie
tt0379370,movie,2003,"Crime,Drama,Thriller",8,13685,movie
tt0379375,movie,2003,Drama,7.7,2468,movie
