tconst,titleType,type,startYear,genres,genre_family,averageRating,numVotes
tt0058796,tvSeries,series,1965,"Drama,Romance",Gemixt,5.3,7945
tt0058797,tvSeries,series,1965,"Comedy,Music",Escapist,8.1,1483
tt0058800,tvSeries,series,1965,"Comedy,Western",Escapist,7.4,3560
tt0058801,tvSeries,series,1965,"Crime,Drama,Mystery",Heavy,7.4,1571
tt0058805,tvSeries,series,1965,"Action,Adventure,Comedy",Escapist,8.2,14754
tt0058806,tvSeries,series,1965,Comedy,Escapist,6.9,1936
tt0058808,tvSeries,series,1965,"Comedy,Family",Escapist,7.3,8195
tt0058812,tvSeries,series,1965,"Comedy,War",Escapist,7.8,13451
tt0058815,tvSeries,series,1965,"Comedy,Family,Fantasy",Escapist,7.4,18648
tt0058816,tvSeries,series,1965,"Action,Adventure,Drama",Gemixt,7.2,2693
tt0058817,tvSeries,series,1965,"Adventure,Animation,Family",Escapist,6.9,1163
tt0058824,tvSeries,series,1965,"Adventure,Comedy,Family",Escapist,7.3,9509
tt0058846,tvSeries,series,1964,"Action,Adventure,Crime",Gemixt,8.2,1672
tt0058847,tvSeries,series,1965,"Animation,Crime,Family",Gemixt,6.6,1818
tt0058855,tvSeries,series,1965,"Action,Adventure,Western",Escapist,8.1,7115
tt0058863,movie,movie,1965,War,NA,7.3,1790
tt0058886,movie,movie,1965,"Biography,Drama,History",Heavy,7.2,8617
tt0058888,movie,movie,1965,Drama,Heavy,8.3,22785
tt0058898,movie,movie,1965,"Comedy,Drama,Mystery",Gemixt,7,29410
tt0058909,movie,movie,1966,"Adventure,History,Romance",Escapist,6.6,1926
tt0058917,movie,movie,1965,"Drama,Western",Heavy,5.9,1355
tt0058920,movie,movie,1965,Comedy,Escapist,6.1,1070
tt0058926,movie,movie,1965,"Comedy,Drama,Romance",Gemixt,6.7,2843
tt0058930,movie,movie,1965,Drama,Heavy,6.3,2216
tt0058933,movie,movie,1965,"Crime,Drama",Heavy,4.9,1220
tt0058946,movie,movie,1966,"Drama,War",Heavy,8.1,72924
tt0058947,movie,movie,1965,"Drama,History,War",Heavy,6.8,18748
tt0058953,movie,movie,1965,"Comedy,Fantasy,Musical",Escapist,5.6,3330
tt0058954,movie,movie,1965,Horror,NA,3.4,1196
tt0058962,movie,movie,1965,"Drama,Thriller",Heavy,7.3,6467
tt0058977,movie,movie,1966,"Comedy,Crime,Mystery",Gemixt,6.2,1160
tt0058981,movie,movie,1965,Comedy,Escapist,6.4,3703
tt0058983,movie,movie,1965,"Crime,Horror,Thriller",Heavy,4.5,2542
tt0058985,movie,movie,1965,"Drama,Romance",Gemixt,7.6,11013
tt0058997,movie,movie,1965,"Drama,Mystery,Thriller",Heavy,7.3,11015
tt0059012,movie,movie,1965,"Comedy,Drama,History",Gemixt,7.6,10864
tt0059014,movie,movie,1965,"Comedy,Western",Escapist,6.2,3598
tt0059015,movie,movie,1965,Comedy,Escapist,6.4,1466
tt0059017,movie,movie,1965,"Comedy,Western",Escapist,6.7,17125
tt0059026,tvMovie,movie,1965,"Animation,Comedy,Drama",Gemixt,8.3,47852
tt0059037,movie,movie,1965,Drama,Heavy,7.2,19190
tt0059043,movie,movie,1965,"Drama,Thriller",Heavy,7.5,12825
tt0059044,movie,movie,1965,"Comedy,Horror",Escapist,5.1,2133
tt0059049,movie,movie,1965,Comedy,Escapist,6.9,2093
tt0059050,movie,movie,1965,"Crime,Drama,Mystery",Heavy,7.2,2497
tt0059051,movie,movie,1965,Comedy,Escapist,7.2,1019
tt0059063,movie,movie,1965,"Comedy,Drama,Romance",Gemixt,7.1,1462
tt0059065,movie,movie,1965,"Action,Drama,Sci-Fi",Gemixt,5.9,3144
tt0059076,movie,movie,1965,"Drama,Horror,Mystery",Heavy,5.1,2651
tt0059079,movie,movie,1966,"Action,Crime",Gemixt,6.9,5444
tt0059080,movie,movie,1965,"Horror,Sci-Fi",NA,5.3,4106
tt0059084,movie,movie,1965,"Drama,Romance",Gemixt,7,8441
tt0059094,movie,movie,1965,"Comedy,Family",Escapist,6.3,1963
tt0059095,movie,movie,1965,"Action,Comedy,Romance",Escapist,6.6,5505
tt0059100,movie,movie,1965,Horror,NA,4.9,1141
tt0059106,movie,movie,1965,"Horror,Thriller",Heavy,6.3,3341
tt0059112,movie,movie,1965,"Comedy,Romance",Escapist,5.8,1981
tt0059113,movie,movie,1965,"Drama,Romance,War",Gemixt,7.9,85450
tt0059114,movie,movie,1965,"Action,Drama,Romance",Gemixt,6.4,1330
tt0059116,movie,movie,1965,"Crime,Drama,Horror",Heavy,7,1718
tt0059124,movie,movie,1965,"Comedy,Sci-Fi",Escapist,5.1,2791
tt0059125,movie,movie,1965,Horror,NA,6.6,8305
tt0059126,movie,movie,1965,"Adventure,Drama,Sci-Fi",Gemixt,5.6,5675
tt0059127,movie,movie,1966,Horror,NA,6.6,11582
tt0059143,movie,movie,1965,Comedy,Escapist,6.6,1392
tt0059159,movie,movie,1965,"Crime,Drama",Heavy,6.9,1792
tt0059160,movie,movie,1962,"Drama,Romance",Gemixt,6.4,2198
tt0059161,tvMovie,movie,1967,"Comedy,Horror,Sci-Fi",Escapist,2.3,1568
tt0059162,movie,movie,1965,"Action,Crime,Drama",Gemixt,5.8,2170
tt0059166,movie,movie,1965,Comedy,Escapist,6.2,2653
tt0059168,movie,movie,1965,"Adventure,Comedy,Crime",Gemixt,6.8,8939
tt0059170,movie,movie,1965,"Action,Comedy",Escapist,6.6,17015
tt0059183,movie,movie,1965,"Adventure,Drama",Gemixt,7.5,23528
tt0059199,movie,movie,1965,"Horror,Sci-Fi",NA,3.8,2194
tt0059205,movie,movie,1965,"Horror,Sci-Fi,Thriller",Heavy,5.5,2600
tt0059219,movie,movie,1965,"Adventure,Drama,History",Gemixt,5.8,2705
tt0059221,movie,movie,1966,"Comedy,Family,Mystery",Escapist,7.2,8101
tt0059224,movie,movie,1965,"Comedy,Musical,Romance",Escapist,6.3,3177
tt0059229,movie,movie,1965,"Comedy,Drama,Fantasy",Gemixt,7.4,15451
tt0059232,movie,movie,1965,"Drama,Romance,Western",Gemixt,6.1,1130
tt0059241,movie,movie,1965,"Action,Comedy,Crime",Gemixt,6.9,1194
tt0059243,movie,movie,1965,"Action,Adventure,Comedy",Escapist,7.2,21074
tt0059245,movie,movie,1965,"Biography,Drama,History",Heavy,6.6,12894
tt0059246,movie,movie,1965,"Drama,Romance",Gemixt,8.3,9943
tt0059250,movie,movie,1965,"Comedy,Western",Escapist,6.5,4799
tt0059252,movie,movie,1965,"Biography,Drama,Romance",Gemixt,5.5,1128
tt0059255,movie,movie,1965,"Comedy,Crime,Musical",Gemixt,4.6,2101
tt0059260,movie,movie,1965,"Adventure,Comedy,Musical",Escapist,7.1,22042
tt0059263,movie,movie,1965,"Action,Drama,History",Gemixt,6.5,8762
tt0059269,movie,movie,1965,"Adventure,Drama",Gemixt,6.5,2460
tt0059274,movie,movie,1965,"Drama,War",Heavy,7.8,16133
tt0059282,movie,movie,1964,"Comedy,Thriller",Gemixt,6.1,1017
tt0059287,movie,movie,1965,"Comedy,Musical",Escapist,4.8,1748
tt0059297,movie,movie,1965,"Crime,Horror,Thriller",Heavy,6.2,3695
tt0059298,movie,movie,1965,Comedy,Escapist,5.3,1025
tt0059303,movie,movie,1965,"Action,Drama",Gemixt,7,1962
tt0059309,movie,movie,1965,"Drama,Romance,War",Gemixt,7.3,11035
tt0059311,movie,movie,1966,Horror,NA,6.1,2367
tt0059314,movie,movie,1965,"Drama,Music,Romance",Gemixt,6.1,4546
tt0059319,movie,movie,1965,"Drama,Thriller",Heavy,7.2,18900
tt0059320,movie,movie,1965,"Action,Crime,Drama",Gemixt,7.1,1205
tt0059346,movie,movie,1965,"Action,Adventure,Sci-Fi",Escapist,6.2,8276
tt0059348,movie,movie,1965,"Drama,Romance",Gemixt,7.6,2640
tt0059358,movie,movie,1965,"Drama,War",Heavy,7.5,5399
tt0059362,movie,movie,1965,Comedy,Escapist,6.3,4006
tt0059377,movie,movie,1965,Comedy,Escapist,5.5,1410
tt0059390,movie,movie,1965,"Action,Comedy,Crime",Gemixt,5.9,1398
tt0059399,movie,movie,1965,"Adventure,Drama,Romance",Gemixt,6.7,4480
tt0059410,movie,movie,1965,Comedy,Escapist,6.9,4151
tt0059415,movie,movie,1965,"Comedy,Drama,Romance",Gemixt,7.4,10074
tt0059417,movie,movie,1965,Comedy,Escapist,7,1851
tt0059418,movie,movie,1965,"Adventure,Drama,War",Gemixt,6.7,9316
tt0059431,movie,movie,1965,"Comedy,Romance",Escapist,5.7,1444
tt0059440,movie,movie,1964,Horror,NA,6.9,4293
tt0059447,movie,movie,1965,"Crime,Drama",Heavy,6.3,2046
tt0059448,movie,movie,1965,"Mystery,Thriller",Heavy,7.2,6461
tt0059453,movie,movie,1966,Drama,Heavy,6,1530
tt0059459,movie,movie,1965,Drama,Heavy,7.2,1097
tt0059462,movie,movie,1965,"Comedy,Family,Sci-Fi",Escapist,5.8,1071
tt0059464,movie,movie,1965,"Horror,Sci-Fi",NA,1.8,10177
tt0059465,movie,movie,1965,"Horror,Mystery,Sci-Fi",NA,5.6,3955
tt0059470,movie,movie,1965,"Action,Drama,Thriller",Gemixt,7,4799
tt0059474,movie,movie,1965,"Action,Thriller",Gemixt,5.9,1782
tt0059477,movie,movie,1965,"Drama,Horror",Heavy,6.3,1537
tt0059496,movie,movie,1965,"Mystery,Thriller",Heavy,7.1,7197
tt0059499,movie,movie,1966,"Comedy,Crime",Gemixt,6.6,1512
tt0059518,movie,movie,1965,"Adventure,Drama,War",Gemixt,6.4,2247
tt0059527,movie,movie,1965,"Drama,War",Heavy,8.2,10271
tt0059529,movie,movie,1965,"Documentary,History,War",Heavy,8.1,2264
tt0059538,movie,movie,1965,"Adventure,Drama,Western",Gemixt,5.8,1834
tt0059540,movie,movie,1965,"Crime,Drama,Thriller",Heavy,6.5,2330
tt0059549,movie,movie,1965,"Action,Drama,War",Gemixt,6.6,5940
tt0059550,movie,movie,1965,"Comedy,Crime,Drama",Gemixt,8.4,15948
tt0059555,movie,movie,1965,Drama,Heavy,7,1760
tt0059557,movie,movie,1966,"Action,Adventure,Comedy",Escapist,6.4,7504
tt0059563,movie,movie,1966,"Comedy,Musical",Escapist,5.4,2604
tt0059565,movie,movie,1965,"Comedy,Drama",Gemixt,6.7,1521
tt0059573,movie,movie,1965,"Drama,Romance",Gemixt,8,10055
tt0059575,movie,movie,1964,Drama,Heavy,7.6,11433
tt0059578,movie,movie,1965,"Drama,Western",Heavy,8.2,293465
tt0059592,movie,movie,1965,"Crime,Drama,Romance",Gemixt,7.4,39264
tt0059601,movie,movie,1965,"Comedy,Drama,Western",Gemixt,6.5,2514
tt0059616,movie,movie,1962,"Biography,Drama,History",Heavy,7.4,6403
tt0059619,movie,movie,1965,Drama,Heavy,7.5,5414
tt0059633,movie,movie,1965,Drama,Heavy,7.2,1293
tt0059635,movie,movie,1966,"Biography,Drama,Horror",Heavy,6.2,3674
tt0059637,movie,movie,1966,"Action,Comedy,Thriller",Gemixt,4.3,1020
tt0059641,movie,movie,1965,"Action,Drama,Sport",Gemixt,5.6,1252
tt0059643,movie,movie,1965,"Adventure,Drama,Fantasy",Gemixt,7.7,6299
tt0059646,movie,movie,1965,"Drama,Horror,Thriller",Heavy,7.6,60298
tt0059649,movie,movie,1965,"Crime,Drama,Mystery",Heavy,7,1369
tt0059653,movie,movie,1966,"Drama,Western",Heavy,6.4,4825
tt0059661,movie,movie,1965,"Comedy,Western",Escapist,6.1,2050
tt0059673,movie,movie,1965,"Action,Adventure,Drama",Gemixt,7.4,2664
tt0059674,movie,movie,1965,"Drama,Romance",Gemixt,6.2,4153
tt0059675,movie,movie,1965,"Adventure,Crime,Drama",Gemixt,6.7,1662
tt0059678,movie,movie,1965,"Crime,Mystery,Sci-Fi",Heavy,6.1,3427
tt0059710,movie,movie,1965,"Adventure,Fantasy",Escapist,5.8,3868
tt0059711,movie,movie,1965,"Drama,War,Western",Heavy,7.3,10225
tt0059712,movie,movie,1965,"Drama,Romance,War",Gemixt,7,7511
tt0059715,movie,movie,1965,"Drama,Romance,War",Gemixt,7.3,1718
tt0059719,movie,movie,1965,"Comedy,Drama,Fantasy",Gemixt,7.8,11514
tt0059727,movie,movie,1965,"Horror,Thriller",Heavy,6.2,3896
tt0059729,movie,movie,1965,Drama,Heavy,7,2623
tt0059740,movie,movie,1965,"Drama,Western",Heavy,7.1,20335
tt0059742,movie,movie,1965,"Biography,Drama,Family",Gemixt,8.1,282217
tt0059749,movie,movie,1965,"Drama,Thriller",Heavy,7.5,20112
tt0059764,movie,movie,1965,"Crime,Mystery,Thriller",Heavy,6.5,2747
tt0059776,movie,movie,1966,"Drama,History,War",Heavy,7.5,3593
tt0059786,movie,movie,1964,"Crime,Drama,Horror",Heavy,2.4,1143
tt0059792,movie,movie,1965,"Action,Adventure,Horror",Escapist,6.2,7832
tt0059793,movie,movie,1965,"Comedy,Crime,Family",Gemixt,6.7,8524
tt0059794,movie,movie,1965,"Comedy,Romance",Escapist,6.5,1127
tt0059797,movie,movie,1965,"Adventure,Comedy,Family",Escapist,7,9652
tt0059798,movie,movie,1965,"Comedy,Drama,Romance",Gemixt,7.3,3882
tt0059800,movie,movie,1965,"Action,Adventure,Thriller",Gemixt,6.9,133219
tt0059812,movie,movie,1965,"Comedy,War",Escapist,8.3,2943
tt0059813,movie,movie,1965,"Comedy,Drama,Family",Gemixt,6.3,1110
tt0059817,movie,movie,1965,"Documentary,Sport",Heavy,7.8,2404
tt0059821,movie,movie,1964,"Drama,Horror,Thriller",Heavy,6.4,7298
tt0059825,movie,movie,1964,"Action,Thriller,War",Gemixt,7.8,21010
tt0059829,movie,movie,1965,"Drama,War",Heavy,7.7,1101
tt0059831,movie,movie,1965,"Action,Adventure,Comedy",Escapist,6.2,2583
tt0059837,movie,movie,1965,"Horror,Mystery",NA,6.1,1556
tt0059855,movie,movie,1961,"Action,Adventure,Animation",Escapist,8.1,2648
tt0059856,movie,movie,1965,"Drama,Mystery",Heavy,7.1,2411
tt0059872,movie,movie,1966,"Comedy,Drama,Romance",Gemixt,6.8,1211
tt0059878,movie,movie,1965,"Comedy,Sci-Fi",Escapist,3.7,2840
tt0059880,movie,movie,1965,Sci-Fi,NA,4.2,1249
tt0059884,movie,movie,1965,"Drama,War",Heavy,8.1,2413
tt0059885,movie,movie,1965,"Action,Adventure,War",Escapist,7.1,15843
tt0059887,movie,movie,1965,"Adventure,Sci-Fi",Escapist,3.7,2008
tt0059893,movie,movie,1965,"Drama,Romance",Gemixt,7.6,1642
tt0059894,movie,movie,1966,"Drama,War",Heavy,7.9,7821
tt0059895,movie,movie,1965,"Adventure,Fantasy,Horror",Escapist,5.3,2803
tt0059896,movie,movie,1965,"Drama,History,Romance",Gemixt,6.6,3896
tt0059903,movie,movie,1965,Comedy,Escapist,6,11641
tt0059909,movie,movie,1965,"Crime,Drama,Mystery",Heavy,6.7,1255
tt0059914,movie,movie,1966,Sci-Fi,NA,4.5,1195
tt0059915,movie,movie,1965,"Action,Adventure,Drama",Gemixt,6.6,3103
tt0059927,movie,movie,1964,"Comedy,Drama,Romance",Gemixt,6.4,4266
tt0059930,movie,movie,1965,"Biography,Drama",Heavy,6.5,1425
tt0059934,movie,movie,1965,"Comedy,Drama,Family",Gemixt,7.5,1838
tt0059942,movie,movie,1965,"Action,Adventure,Drama",Gemixt,7.3,1692
tt0059956,movie,movie,1965,"Adventure,Comedy,Romance",Escapist,6.3,4234
tt0059958,movie,movie,1965,"Adventure,Drama,Western",Gemixt,5.8,1754
tt0059968,tvSeries,series,1966,"Action,Crime,Fantasy",Gemixt,7.5,28373
tt0059973,tvSeries,series,1967,"Action,Crime,Drama",Gemixt,7.8,2084
tt0059977,tvSeries,series,1966,"Adventure,Family",Escapist,7,1317
tt0059978,tvSeries,series,1966,"Drama,Fantasy,Horror",Gemixt,8.1,5822
tt0059982,tvSeries,series,1966,"Comedy,Family",Escapist,7,3613
tt0059991,tvSeries,series,1966,"Action,Adventure,Crime",Gemixt,7.3,3507
tt0059995,tvSeries,series,1965,"Comedy,Family,Game-Show",Escapist,6.8,1080
tt0060004,tvSeries,series,1964,"Animation,Family",Escapist,6.2,2203
tt0060009,tvSeries,series,1966,"Action,Crime,Thriller",Gemixt,7.9,12623
tt0060010,tvSeries,series,1965,"Comedy,Music",Escapist,7.5,5656
tt0060012,tvSeries,series,1966,"Action,Animation,Sci-Fi",Escapist,7,1075
tt0060018,tvSeries,series,1966,"Action,Adventure,Drama",Gemixt,7.4,2162
tt0060019,tvSeries,series,1966,"Animation,Comedy,Family",Escapist,7.9,14621
tt0060025,tvSeries,series,1968,"Adventure,Drama,Family",Gemixt,6.4,1245
tt0060026,tvSeries,series,1966,"Action,Adventure,Animation",Escapist,7.2,2378
tt0060028,tvSeries,series,1966,"Action,Adventure,Drama",Gemixt,8.4,98404
tt0060033,tvSeries,series,1966,"Action,Adventure",Escapist,7,1345
tt0060034,tvSeries,series,1966,"Comedy,Drama,Romance",Gemixt,7.3,3578
tt0060035,tvSeries,series,1965,Comedy,Escapist,7.4,1091
tt0060036,tvSeries,series,1966,"Action,Adventure,Sci-Fi",Escapist,7.5,4620
tt0060037,tvSeries,series,1964,"Action,Adventure,Animation",Escapist,7.1,2874
tt0060038,tvSeries,series,1966,"Action,Adventure,Comedy",Escapist,7.9,1219
tt0060048,movie,movie,1967,"Adventure,Drama,Romance",Gemixt,5.7,1266
tt0060049,movie,movie,1965,Horror,NA,5.5,1309
tt0060050,movie,movie,1965,Drama,Heavy,6.7,2934
tt0060063,movie,movie,1966,Drama,Heavy,6.9,1162
tt0060073,movie,movie,1966,"Documentary,Horror",Heavy,7,2121
tt0060074,movie,movie,1966,"Action,Adventure,Sci-Fi",Escapist,2.4,1585
tt0060086,movie,movie,1966,"Comedy,Drama",Gemixt,7,16543
tt0060089,tvMovie,movie,1966,"Comedy,Drama,Family",Gemixt,6.7,1108
tt0060094,movie,movie,1965,"Comedy,Crime,Mystery",Gemixt,5.3,2024
tt0060095,movie,movie,1966,"Drama,Western",Heavy,6.3,2924
tt0060097,movie,movie,1965,Horror,NA,5.7,2912
tt0060107,movie,movie,1966,"Biography,Drama,History",Heavy,8,59528
tt0060109,movie,movie,1966,"Horror,Mystery",NA,6.4,1295
tt0060112,movie,movie,1966,Comedy,Escapist,6,1199
tt0060116,movie,movie,1966,Drama,Heavy,7.5,1175
tt0060120,movie,movie,1966,"Action,Drama,Romance",Gemixt,6.3,3788
tt0060121,movie,movie,1966,"Action,Adventure,Comedy",Escapist,6.4,8705
tt0060125,movie,movie,1966,"Adventure,Comedy,History",Escapist,7.7,5680
tt0060126,movie,movie,1966,"Action,Adventure,Sci-Fi",Escapist,5.3,1077
tt0060135,movie,movie,1966,"Action,Adventure,Crime",Gemixt,5.6,1321
tt0060138,movie,movie,1966,Drama,Heavy,7.7,24334
tt0060143,movie,movie,1966,"Action,Drama,Western",Gemixt,6.1,2013
tt0060153,movie,movie,1966,"Action,Adventure,Comedy",Escapist,6.5,37382
tt0060161,movie,movie,1966,"Comedy,Crime,Romance",Gemixt,8,6528
tt0060164,movie,movie,1966,"Drama,Family",Gemixt,6.2,6689
tt0060165,movie,movie,1966,"Comedy,Western",Escapist,7.3,5046
tt0060168,movie,movie,1966,"Action,Drama,Horror",Gemixt,3.8,2418
tt0060174,movie,movie,1966,Horror,NA,5.1,1217
tt0060176,movie,movie,1966,"Drama,Mystery,Thriller",Heavy,7.4,71354
tt0060177,movie,movie,1966,"Action,Drama,Romance",Gemixt,7.1,8027
tt0060182,movie,movie,1966,"Adventure,Biography,Drama",Gemixt,7.2,7371
tt0060186,movie,movie,1966,Comedy,Escapist,5.5,1393
tt0060188,movie,movie,1966,"Adventure,Crime",Gemixt,5.4,1487
tt0060196,movie,movie,1966,"Adventure,Drama,Western",Gemixt,8.8,868689
tt0060200,movie,movie,1966,"Comedy,Crime",Gemixt,6.4,5100
tt0060214,movie,movie,1966,"Comedy,Horror",Escapist,6.7,6259
tt0060218,movie,movie,1966,"Adventure,Drama,History",Gemixt,6.3,4240
tt0060223,movie,movie,1966,"Drama,Thriller",Heavy,7.5,2612
tt0060228,movie,movie,1966,"Crime,Horror,Thriller",Heavy,6,1557
tt0060232,movie,movie,1966,"Crime,Drama,Thriller",Heavy,7.1,14747
tt0060261,movie,movie,1967,"Action,Adventure,Drama",Gemixt,6.7,2422
tt0060263,movie,movie,1966,"Drama,Fantasy",Gemixt,6.4,1455
tt0060268,movie,movie,1966,"Comedy,Drama,Thriller",Gemixt,7,14670
tt0060277,movie,movie,1966,"Action,Drama",Gemixt,7.9,12792
tt0060278,movie,movie,1966,"Adventure,Drama,Sci-Fi",Gemixt,5.9,4871
tt0060287,movie,movie,1966,"Comedy,Crime,Drama",Gemixt,5.9,1481
tt0060288,movie,movie,1967,"Adventure,Crime,Drama",Gemixt,6.3,2187
tt0060304,movie,movie,1967,"Comedy,Drama",Gemixt,6.5,9116
tt0060305,movie,movie,1966,"Crime,Drama",Heavy,7.9,7248
tt0060307,movie,movie,1966,Horror,NA,5.8,3489
tt0060315,movie,movie,1966,"Action,Drama,Western",Gemixt,7.2,33178
tt0060330,movie,movie,1967,"Action,Adventure,Comedy",Escapist,6.5,3328
tt0060345,tvMovie,movie,1966,"Animation,Comedy,Family",Escapist,8.3,63573
tt0060355,movie,movie,1966,"Drama,Thriller,Western",Heavy,6.5,4716
tt0060371,movie,movie,1966,"Documentary,Sport",Heavy,7.6,6710
tt0060380,movie,movie,1967,Horror,NA,6.9,2471
tt0060390,movie,movie,1966,"Drama,Sci-Fi",Heavy,7.2,46867
tt0060395,movie,movie,1966,"Comedy,Drama,Romance",Gemixt,7.3,2062
tt0060397,movie,movie,1966,"Adventure,Sci-Fi",Escapist,6.8,22036
tt0060400,movie,movie,1967,"Adventure,Comedy,Crime",Gemixt,6.7,8508
tt0060401,movie,movie,1966,"Adventure,Drama,History",Gemixt,7.3,2546
tt0060414,movie,movie,1966,"Comedy,Drama,Romance",Gemixt,5.5,1649
tt0060420,movie,movie,1966,"Drama,Family",Gemixt,7.1,2747
tt0060424,movie,movie,1966,"Comedy,Romance",Escapist,7.2,16692
tt0060429,movie,movie,1966,"Comedy,Musical,Romance",Escapist,5.5,2575
tt0060434,movie,movie,1966,"Horror,Sci-Fi",NA,5,1126
tt0060437,movie,movie,1966,Thriller,Heavy,6.8,8351
tt0060438,movie,movie,1966,"Comedy,Musical",Escapist,6.8,10443
tt0060440,movie,movie,1966,"Action,Horror,Sci-Fi",Escapist,6.1,3919
tt0060445,movie,movie,1966,"Comedy,Crime,Thriller",Gemixt,7,7339
tt0060446,movie,movie,1966,"Adventure,Fantasy,Horror",Escapist,5.1,3062
tt0060450,movie,movie,1965,"Comedy,Crime",Gemixt,6.4,8974
tt0060453,movie,movie,1966,"Comedy,Drama,Romance",Gemixt,6.9,4490
tt0060457,movie,movie,1966,"Comedy,Horror,Musical",Escapist,4.6,1468
tt0060463,movie,movie,1966,"Comedy,Romance",Escapist,6.4,5533
tt0060464,movie,movie,1966,"Adventure,Fantasy,Sci-Fi",Escapist,5.5,7015
tt0060472,movie,movie,1966,"Drama,Sport",Heavy,7.2,11639
tt0060474,movie,movie,1966,"Adventure,Comedy,War",Escapist,7.9,21720
tt0060475,movie,movie,1967,"Adventure,Comedy",Escapist,6.5,4002
tt0060476,movie,movie,1966,"Comedy,Crime,Family",Gemixt,5.8,1220
tt0060479,movie,movie,1966,Drama,Heavy,6.5,2256
tt0060481,movie,movie,1966,"Drama,War",Heavy,7.2,2607
tt0060482,movie,movie,1966,"Biography,Drama,History",Heavy,7.6,2123
tt0060483,movie,movie,1966,"Drama,Western",Heavy,6.1,1009
tt0060486,movie,movie,1966,"Crime,Drama",Heavy,7,1279
tt0060490,movie,movie,1966,"Crime,Drama,Mystery",Heavy,6.8,11814
tt0060491,movie,movie,1966,Drama,Heavy,6.5,3944
tt0060522,movie,movie,1966,"Comedy,Crime,Romance",Gemixt,7.5,31488
tt0060529,movie,movie,1966,Drama,Heavy,7.3,1369
tt0060536,tvMovie,movie,1969,"Horror,Sci-Fi,Thriller",Heavy,2.9,1253
tt0060538,movie,movie,1966,Drama,Heavy,7.6,1510
tt0060543,movie,movie,1965,"Comedy,Drama,Music",Gemixt,7.1,1775
tt0060545,movie,movie,1965,Drama,Heavy,7.6,3546
tt0060548,movie,movie,1966,"Horror,Sci-Fi",NA,6.1,4517
tt0060550,tvMovie,movie,1966,"Animation,Comedy,Family",Escapist,8.1,23527
tt0060558,movie,movie,1966,"Drama,Horror,Sci-Fi",Heavy,3.5,2182
tt0060560,movie,movie,1966,"Comedy,Drama",Gemixt,7.2,2665
tt0060574,movie,movie,1966,Drama,Heavy,7.2,2832
tt0060584,movie,movie,1967,"Adventure,Comedy,Drama",Gemixt,8.2,14565
tt0060586,movie,movie,1966,"Action,Comedy,Drama",Gemixt,6.9,1687
tt0060588,movie,movie,1966,"Action,Adventure,Drama",Gemixt,6.8,8907
tt0060597,movie,movie,1966,"Drama,War",Heavy,7.7,1271
tt0060635,movie,movie,1967,"Action,Adventure",Escapist,7.4,4033
tt0060636,movie,movie,1966,"Comedy,Drama,Romance",Gemixt,6.3,1884
tt0060637,movie,movie,1966,"Action,Drama,War",Gemixt,6.3,2574
tt0060640,movie,movie,1966,"Adventure,Comedy,Family",Escapist,5.8,1652
tt0060645,movie,movie,1966,"Adventure,Drama,Mystery",Gemixt,6.9,2730
tt0060647,movie,movie,1966,"Comedy,Crime,Mystery",Gemixt,6.2,4818
tt0060648,movie,movie,1966,Drama,Heavy,7.1,1854
tt0060661,movie,movie,1966,"Action,Adventure,Animation",Escapist,6.5,1979
tt0060665,movie,movie,1966,"Biography,Drama,History",Heavy,7.7,39255
tt0060666,movie,movie,1966,Horror,NA,1.7,38255
tt0060668,movie,movie,1967,"Drama,History,Music",Heavy,7.5,2812
tt0060672,tvMovie,movie,1968,Sci-Fi,NA,3.2,1209
tt0060675,movie,movie,1966,"Drama,Romance",Gemixt,7.4,18548
tt0060689,movie,movie,1966,"Drama,Musical,Mystery",Heavy,7.5,1059
tt0060701,movie,movie,1966,"Horror,Sci-Fi",NA,6.6,1314
tt0060708,movie,movie,1966,"Action,Adventure,Comedy",Escapist,5,3412
tt0060712,movie,movie,1966,Documentary,Heavy,4.8,1406
tt0060714,movie,movie,1966,"Comedy,Drama,Fantasy",Gemixt,6.5,2190
tt0060722,movie,movie,1966,"Comedy,Horror",Escapist,7.6,1598
tt0060726,movie,movie,1966,"Adventure,Comedy,Family",Escapist,6.4,3293
tt0060728,movie,movie,1966,"Action,Adventure,Comedy",Escapist,5.8,2669
tt0060736,movie,movie,1965,"Adventure,Drama,Thriller",Gemixt,7.3,6142
tt0060742,movie,movie,1966,Drama,Heavy,8.3,5780
tt0060747,movie,movie,1967,"Action,Adventure,Drama",Gemixt,7.3,2119
tt0060748,movie,movie,1966,"Drama,Western",Heavy,6.9,9635
tt0060753,movie,movie,1966,"Action,Adventure,Crime",Gemixt,1.6,6591
tt0060754,movie,movie,1966,"Adventure,Drama,Western",Gemixt,6.5,1662
tt0060758,movie,movie,1966,Drama,Heavy,7.4,6853
tt0060760,movie,movie,1966,"Comedy,Romance",Escapist,5.7,1070
tt0060782,movie,movie,1966,"Adventure,Comedy,Fantasy",Escapist,5.7,10232
tt0060794,movie,movie,1966,"Drama,Horror,Mystery",Heavy,6.9,8310
tt0060798,movie,movie,1966,"Adventure,Comedy,Family",Escapist,7.7,1041
tt0060801,movie,movie,1966,Drama,Heavy,5.2,1539
tt0060802,movie,movie,1966,"Comedy,Drama,Romance",Gemixt,7.6,14694
tt0060814,movie,movie,1966,"Drama,History,War",Heavy,6.8,5464
